loan_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,debt_to_income,num_credit_lines,num_late_payments,has_mortgage,home_ownership,loan_purpose,state_region,monthly_obligations,loan_outcome
D1FCA7441143,41,87900.0,0.0,704,78100.0,36,0.174,3.0,0,0,Rent,Education,Northeast,1179.45,0
063DD7026B8D,34,56200.0,18.7,614,40200.0,24,0.146,4.0,0,1,Own,Debt Consolidation,Midwest,1590.35,0
DBEBA74857E7,29,93200.0,0.5,617,59600.0,24,0.231,4.0,0,1,Mortgage,Home Improvement,Midwest,1112.59,0
35515E078D7B,40,105000.0,,591,68500.0,36,0.218,1.0,0,1,Mortgage,Home Improvement,Northeast,783.86,0
A04F32D5A590,60,41500.0,13.4,761,46100.0,24,0.111,7.0,0,0,Own,Education,Southeast,901.14,0
C1B2C94B5FAD,50,27700.0,15.1,733,26300.0,36,0.275,5.0,1,1,Rent,Business,Southwest,1868.39,0
B53E015887ED,44,73900.0,,760,31100.0,36,0.393,5.0,5,1,Mortgage,Home Improvement,Southwest,1223.69,1
B37A35EB6EEB,61,34600.0,1.4,714,54500.0,60,0.246,6.0,5,1,Own,Business,Southeast,2289.71,2
7F6785A8AA2D,59,62700.0,11.7,699,73600.0,36,0.225,7.0,1,1,Mortgage,Debt Consolidation,Midwest,3028.85,1
25B190659A97,46,30600.0,0.0,837,37200.0,48,0.161,2.0,1,1,Own,Home Improvement,Northeast,1717.21,0
5F29CAE7B2A7,75,92600.0,15.4,650,44400.0,60,0.259,2.0,4,1,Own,Business,Northeast,1659.26,1
D58C1CE365F9,39,35700.0,0.0,836,44300.0,36,0.132,4.0,0,1,Rent,Home Improvement,West,1130.87,0
8A59D5977ED2,55,48200.0,7.6,809,33700.0,60,0.211,7.0,10,0,Rent,Debt Consolidation,West,2241.5,2
0D2C948406B6,37,46600.0,5.9,788,53500.0,36,0.277,4.0,0,1,Own,Business,Midwest,973.01,0
284A02D6BDB4,53,24900.0,16.3,763,14100.0,36,0.199,5.0,7,1,Rent,Education,Northeast,1967.05,1
DC54388E8410,39,98100.0,5.8,850,55500.0,24,0.098,5.0,1,0,Mortgage,Education,Midwest,3132.95,0
264C3B133A9D,48,109800.0,15.6,709,79300.0,48,0.15,5.0,1,0,Own,Debt Consolidation,West,0.0,0
0F7BAA7F144F,71,50100.0,19.2,644,98000.0,36,0.265,5.0,4,0,Rent,Business,Northeast,1534.65,2
382B64BA1F9F,53,35700.0,9.6,643,30000.0,36,0.229,7.0,5,0,Own,Home Improvement,Southeast,1077.54,2
E5DC9224D486,48,47600.0,11.9,594,139300.0,24,0.336,7.0,2,1,Mortgage,Debt Consolidation,Northeast,1236.71,2
9C440C83A375,33,41000.0,4.4,796,98300.0,36,0.289,9.0,1,0,Own,Debt Consolidation,Northeast,1591.39,1
B9BD4C35D224,44,53500.0,1.1,780,47300.0,48,0.077,3.0,4,0,Mortgage,Debt Consolidation,Midwest,2336.35,1
E79B42E62F76,30,45600.0,0.0,749,60500.0,60,0.293,5.0,0,0,Own,Debt Consolidation,Midwest,1639.0,0
35432978B8F6,53,32900.0,10.8,583,50600.0,36,0.259,5.0,0,0,Rent,Education,Southeast,2631.16,2
37DC55CEE1A2,52,100900.0,,776,26700.0,24,0.271,4.0,7,1,Rent,Home Improvement,Southeast,1452.69,1
BCDE5F743160,40,48200.0,13.3,646,73900.0,12,0.217,4.0,3,1,Mortgage,Business,Midwest,1325.57,2
E9108334A8C5,62,156800.0,7.6,598,53600.0,60,0.464,8.0,0,1,Rent,Debt Consolidation,Southwest,1319.8,1
3FC4C7D7E102,60,57400.0,,850,72500.0,24,0.332,6.0,1,0,Mortgage,Education,Midwest,487.59,0
161EB31448DB,44,43400.0,8.4,623,59200.0,60,0.163,7.0,0,0,Rent,Other,Midwest,547.74,0
46578BCAA3FB,49,46400.0,0.0,686,34200.0,36,0.288,6.0,0,1,Own,Home Improvement,Southeast,0.0,0
A046227330DF,35,44300.0,,576,50200.0,48,0.187,3.0,3,1,Mortgage,Home Improvement,West,606.32,2
951E07950711,39,51100.0,7.1,693,55000.0,60,0.347,4.0,2,1,Mortgage,Home Improvement,Northeast,850.95,1
D4CF9A3BD941,29,61300.0,6.8,744,33400.0,60,0.098,5.0,5,0,Own,Debt Consolidation,Southwest,649.76,0
A6A07BACC98D,36,29200.0,22.7,800,18000.0,48,0.211,6.0,0,1,Mortgage,Other,Southeast,2713.16,0
637CEFF75F62,41,30900.0,7.4,616,8100.0,60,0.16,4.0,0,1,Rent,Business,Midwest,1327.25,1
7A78539D4E02,22,83200.0,14.7,708,49900.0,24,0.254,3.0,0,0,Rent,Other,West,1833.14,0
4872AA8D17A5,49,71800.0,0.0,600,79400.0,60,0.22,7.0,0,0,Rent,Home Improvement,Northeast,603.24,0
24005C38CCFF,54,22800.0,4.9,662,23100.0,36,0.24,5.0,1,0,Rent,Other,Southwest,1802.52,1
0AA80EC0211A,42,72200.0,19.2,741,70400.0,60,0.147,9.0,2,1,Rent,Other,Midwest,491.66,0
20F4C0CC80DD,18,86000.0,16.9,548,149200.0,48,0.316,5.0,3,1,Mortgage,Education,Midwest,2072.97,2
D1A1C99D6F6B,39,62200.0,15.4,749,62200.0,24,0.179,6.0,3,1,Mortgage,Business,Southwest,880.45,0
4263F1A1A705,25,21800.0,3.5,541,41500.0,36,0.324,7.0,2,1,Mortgage,Debt Consolidation,Midwest,2714.68,2
61E50F9EDFE0,35,26000.0,,697,22900.0,60,0.131,,1,1,Mortgage,Home Improvement,Midwest,1821.25,1
74AB82978970,59,52800.0,6.9,664,65000.0,36,0.082,2.0,1,0,Rent,Home Improvement,Northeast,1498.93,0
AAA2624D4353,18,152600.0,12.7,637,106900.0,24,0.128,7.0,0,0,Rent,Debt Consolidation,Southeast,2154.87,0
2F50C34E5145,32,40300.0,,656,55500.0,24,0.282,5.0,0,1,Own,Business,West,490.0,1
CF8DC05B73AB,52,75600.0,11.5,780,61500.0,24,0.139,1.0,0,1,Own,Home Improvement,Southwest,1254.98,0
4F7FA0675452,34,38000.0,18.4,592,82500.0,36,0.113,4.0,1,0,Own,Home Improvement,Southeast,2738.53,2
5F1EC655F925,33,138000.0,18.9,626,27200.0,36,0.203,3.0,3,0,Mortgage,Other,Southeast,0.0,1
DF995BA81C01,66,55400.0,0.5,850,48800.0,24,0.216,5.0,0,0,Rent,Home Improvement,Southeast,1160.39,0
5D219C9364C5,47,27800.0,0.0,757,43500.0,60,0.257,4.0,0,1,Mortgage,Education,West,1238.2,1
490D86DDA519,53,34600.0,,708,20100.0,24,0.203,7.0,3,1,Mortgage,Home Improvement,Northeast,2651.66,2
36625595A533,48,33100.0,10.6,771,80800.0,48,0.33,5.0,0,0,Own,Business,Southeast,1912.72,2
24921D91CCA0,44,57800.0,21.3,676,44000.0,60,0.36,5.0,6,0,Mortgage,Home Improvement,Northeast,1488.65,2
0C6DAC0F6EE2,57,36900.0,12.8,691,63500.0,36,0.206,7.0,1,1,Rent,Debt Consolidation,Southwest,2391.46,2
586DFEC24F2D,65,41300.0,22.7,595,50100.0,24,0.198,4.0,0,1,Own,Other,Northeast,1348.23,2
DFA6AF67A4ED,22,158000.0,16.1,747,62200.0,36,0.109,3.0,0,1,Mortgage,Home Improvement,Midwest,1073.51,0
05D15EE083AF,42,39200.0,13.1,620,37600.0,60,0.184,5.0,0,0,Rent,Debt Consolidation,West,1769.86,1
F0B701C90870,41,59700.0,6.8,816,67400.0,60,0.325,4.0,2,0,Mortgage,Debt Consolidation,Northeast,1057.93,0
92F1AB7C3F66,37,46600.0,5.8,617,24000.0,60,0.432,5.0,1,1,Own,Education,Southwest,294.69,1
045B8CB529CE,54,52700.0,0.0,696,48900.0,36,0.184,6.0,1,0,Own,Debt Consolidation,West,269.29,0
C9BD4F9398BE,45,78200.0,15.0,572,77500.0,24,0.499,6.0,2,0,Own,Business,Midwest,1151.16,2
5CB658724C4F,65,16200.0,3.4,599,31600.0,24,0.218,3.0,3,1,Rent,Debt Consolidation,West,1757.89,2
62B9DC494933,55,58800.0,7.8,616,26600.0,36,0.246,3.0,1,0,Rent,Other,Southwest,2086.38,1
390E9893378B,58,44100.0,9.7,804,62500.0,60,0.097,3.0,5,0,Mortgage,Debt Consolidation,West,1939.92,1
5FEF7B0021F1,28,59700.0,5.6,741,43400.0,60,0.123,4.0,5,0,Mortgage,Home Improvement,Midwest,1610.66,0
0A4F43F82DC7,32,48400.0,11.4,748,88900.0,60,0.424,3.0,1,0,Rent,Home Improvement,Midwest,1973.67,1
2E3487C1EAA4,33,48700.0,0.0,811,114100.0,60,0.238,5.0,1,1,Rent,Debt Consolidation,Northeast,1506.18,1
8F4D79578735,58,63700.0,10.2,691,38200.0,60,0.261,5.0,3,1,Own,Debt Consolidation,Northeast,2083.2,2
4DC7EA14D419,30,40000.0,15.3,524,29700.0,24,0.302,5.0,5,1,Own,Business,Midwest,1273.44,2
4B5BACC6A8AF,31,159800.0,0.0,699,70800.0,36,0.445,5.0,4,0,Mortgage,Other,Midwest,2788.05,1
B53B530AA4D9,29,31900.0,4.3,740,52800.0,24,0.185,5.0,4,1,Rent,Home Improvement,West,1260.77,2
846AB6621487,75,119600.0,21.2,663,58200.0,60,0.116,6.0,2,0,Rent,Home Improvement,Southwest,2797.05,0
F7B84420BD52,40,27400.0,9.2,806,24200.0,60,0.435,7.0,0,0,Rent,Business,West,917.32,1
F5298769F738,48,46900.0,4.2,633,65600.0,60,0.142,3.0,1,1,Own,Education,West,1166.89,1
D1EBB9BCC6A7,28,64300.0,,531,41100.0,36,0.313,10.0,0,0,Mortgage,Education,Midwest,0.0,2
FC12351DF928,54,32400.0,0.8,727,110300.0,36,0.221,2.0,2,1,Mortgage,Home Improvement,Southeast,2043.85,1
5748D94E8BCD,21,31200.0,1.5,709,24600.0,24,0.144,5.0,8,0,Mortgage,Education,Midwest,1521.93,2
F1215FF7895E,30,46400.0,2.2,577,40600.0,12,0.121,4.0,0,0,Rent,Other,Northeast,609.78,1
5BB64D7BB530,33,88700.0,21.2,648,32900.0,48,0.265,6.0,0,1,Mortgage,Other,Northeast,1896.7,0
7B955B01835B,45,56700.0,,712,67500.0,60,0.175,8.0,5,1,Mortgage,Debt Consolidation,Midwest,1133.59,1
0A1F58B59080,32,153600.0,9.4,512,52600.0,24,0.216,6.0,1,1,Mortgage,Debt Consolidation,Northeast,1983.71,1
C48EFC475D13,60,73900.0,19.4,670,70700.0,60,0.174,9.0,2,0,Rent,Debt Consolidation,Southeast,381.1,0
4491A39549B5,48,42100.0,1.7,678,112400.0,36,0.063,4.0,10,1,Mortgage,Debt Consolidation,Northeast,0.0,2
F20F550293FC,34,15000.0,0.0,799,16300.0,36,0.171,8.0,0,0,Mortgage,Home Improvement,Midwest,2880.67,0
B6AD8D65F1DD,54,23100.0,27.3,850,80400.0,36,0.143,4.0,2,0,Rent,Business,Northeast,2264.48,2
ADB8E5DCD78C,37,46800.0,11.1,668,147000.0,24,0.08,3.0,0,1,Rent,Home Improvement,Southeast,870.6,1
2EF6B11D83DE,35,22900.0,4.7,545,100100.0,12,0.285,,0,0,Rent,Business,West,1842.31,2
658DAE6B64D2,53,48700.0,8.7,803,145800.0,36,0.379,7.0,2,1,Mortgage,Debt Consolidation,West,1990.58,2
7CB8AB05AC48,18,61300.0,16.1,589,92700.0,60,0.16,5.0,2,0,Own,Education,Southeast,1967.88,2
C3CD036245E8,51,46100.0,0.0,766,27300.0,60,0.229,2.0,1,0,Rent,Home Improvement,Midwest,412.83,0
58443F6E066C,33,46700.0,,718,30500.0,36,0.415,7.0,1,1,Mortgage,Debt Consolidation,Southeast,1682.11,1
479AB05067F7,33,159000.0,16.6,747,39800.0,36,0.262,3.0,0,0,Own,Home Improvement,West,1650.21,0
C608F1DC7040,65,56200.0,22.1,739,64100.0,48,0.107,3.0,0,0,Mortgage,Debt Consolidation,Southwest,1807.86,0
4A17BAE0FCA8,36,50200.0,22.0,665,19200.0,60,0.073,3.0,0,0,Own,Home Improvement,Southeast,791.53,0
476E0E8E9D14,53,31400.0,,773,57600.0,36,0.16,6.0,0,0,Mortgage,Debt Consolidation,West,2499.89,1
C9B8B3A99030,45,54100.0,22.4,657,96300.0,12,0.133,4.0,0,0,Mortgage,Home Improvement,Southeast,3474.07,2
F6FD08FA8879,47,41600.0,0.0,850,27900.0,36,0.478,7.0,1,0,Mortgage,Education,Southeast,2231.2,0
721BC023F0BC,39,145900.0,11.2,743,53000.0,24,0.328,5.0,0,0,Rent,Debt Consolidation,Midwest,2739.0,0
AD7003FA3C49,38,74100.0,0.0,682,12200.0,48,0.304,6.0,0,0,Mortgage,Business,West,1520.63,1
027C3CE48CB2,60,118300.0,21.7,620,73700.0,60,0.195,5.0,1,0,Own,Business,Southeast,1463.81,1
0402D429BBE7,53,60800.0,13.6,772,84600.0,48,0.273,3.0,2,0,Mortgage,Home Improvement,Southeast,612.8,0
743405313067,36,107500.0,24.5,642,104600.0,60,0.332,6.0,2,0,Mortgage,Other,Southwest,756.72,1
E5CA8303B881,29,31200.0,5.0,582,17800.0,24,0.352,6.0,0,1,Mortgage,Other,Southeast,1988.59,2
369874C67C93,35,62100.0,0.0,703,63500.0,48,0.383,5.0,0,1,Mortgage,Home Improvement,West,609.94,1
5A0D2B2BA12B,54,33600.0,,532,38300.0,36,0.181,5.0,1,0,Mortgage,Home Improvement,Northeast,2245.31,2
B3288F6B153C,56,42500.0,8.7,727,27800.0,24,0.22,6.0,2,0,Own,Business,Northeast,2930.78,0
6399604EBA4B,49,55400.0,18.9,639,31500.0,60,0.32,6.0,2,1,Own,Debt Consolidation,Northeast,2484.93,2
AE9869BCEB9A,23,32000.0,16.4,841,63400.0,48,0.134,2.0,0,0,Rent,Education,West,1720.57,1
7A8FAEE2ABDA,51,24200.0,7.5,671,22900.0,36,0.195,6.0,0,1,Mortgage,Other,Midwest,92.65,0
82AD33CBEED2,58,93100.0,9.7,735,79400.0,24,0.123,4.0,4,0,Rent,Debt Consolidation,Midwest,1190.85,0
AC7012BC5082,44,21500.0,8.1,796,43000.0,24,0.42,7.0,0,1,Mortgage,Education,West,1911.28,2
48AFAE3E5838,66,137200.0,10.2,669,41800.0,60,0.325,4.0,0,1,Rent,Debt Consolidation,West,805.41,1
35E8016DAD22,26,34600.0,5.9,750,145700.0,12,0.272,,0,1,Mortgage,Business,Southeast,1166.94,2
B54E41185549,50,74000.0,,831,42300.0,12,0.26,8.0,0,0,Rent,Other,Southeast,2131.47,0
DDFA1C0BD950,30,76400.0,0.0,648,38600.0,12,0.242,4.0,1,0,Rent,Debt Consolidation,Northeast,2835.67,1
6DBA3C45BEBC,55,29500.0,0.0,706,21700.0,12,0.332,,3,1,Mortgage,Home Improvement,Northeast,0.0,2
2501DAD9B889,49,69800.0,6.4,793,61600.0,60,0.269,4.0,0,0,Mortgage,Debt Consolidation,Southwest,1222.11,0
D42EFC64B0E2,64,59500.0,4.9,667,37900.0,60,0.38,7.0,0,0,Mortgage,Business,Southwest,259.23,1
5318A8D84FAC,48,76700.0,5.8,663,82400.0,60,0.318,5.0,3,1,Rent,Home Improvement,Midwest,985.57,1
410460508D7E,37,105400.0,,579,112200.0,36,0.177,4.0,3,1,Rent,Debt Consolidation,Southeast,1486.11,2
58ACAA1C943E,36,84800.0,11.0,532,86000.0,60,0.152,4.0,1,1,Rent,Debt Consolidation,Midwest,1744.33,2
B85F89F50D65,39,33600.0,,624,35700.0,36,0.28,5.0,0,1,Rent,Business,Northeast,2737.38,1
CDC267A6221F,36,50300.0,14.1,518,18000.0,24,0.27,6.0,1,1,Own,Debt Consolidation,Northeast,2166.27,2
1EE9B6932A4A,58,34400.0,22.1,762,13200.0,12,0.159,3.0,0,0,Mortgage,Other,Southeast,1738.68,0
582641A4E995,57,39500.0,4.9,599,150600.0,60,0.158,6.0,0,0,Own,Home Improvement,Midwest,1335.35,2
D88D7944CBF3,24,70900.0,14.6,842,109600.0,36,0.106,5.0,5,1,Own,Education,Northeast,0.0,2
5365CCCE6C6F,42,75600.0,8.2,850,25500.0,60,0.377,7.0,0,1,Rent,Education,Midwest,2066.47,0
13E492F9CFC8,43,74600.0,1.1,673,54200.0,36,0.068,2.0,12,0,Rent,Debt Consolidation,Southwest,610.45,2
E40032B86978,33,63500.0,0.2,709,55700.0,24,0.169,5.0,0,0,Rent,Education,Midwest,976.33,0
0FF04FFD6BF5,47,69000.0,8.2,703,180500.0,36,0.209,6.0,0,1,Mortgage,Debt Consolidation,West,2274.0,2
25E12FCCE982,60,42200.0,18.4,605,47400.0,60,0.131,3.0,2,1,Mortgage,Home Improvement,Northeast,1166.36,0
F509719B52AA,53,113900.0,5.3,511,40600.0,36,0.219,6.0,2,0,Own,Debt Consolidation,Midwest,2410.14,2
CD251BD8C177,58,78200.0,5.9,573,41400.0,36,0.15,5.0,0,0,Rent,Home Improvement,Southwest,1792.33,1
FB7B8CEDDAB5,33,53600.0,4.4,469,72900.0,48,0.194,2.0,1,1,Own,Debt Consolidation,Southeast,1742.41,2
BD9F56AB4158,42,100700.0,0.4,585,134300.0,12,0.061,5.0,4,0,Rent,Debt Consolidation,Southwest,1868.87,1
1472B8BAB02C,33,40800.0,6.1,823,76900.0,36,0.135,4.0,1,0,Own,Debt Consolidation,Southwest,2078.93,1
C74DA05EBD41,45,57900.0,19.0,643,31200.0,60,0.226,2.0,8,1,Rent,Other,Northeast,1077.62,2
4542147936EC,46,88600.0,12.1,691,43600.0,12,0.312,1.0,4,1,Own,Debt Consolidation,West,1878.55,2
AA8B365F1997,54,27700.0,5.4,827,47100.0,60,0.299,5.0,3,0,Own,Other,Southeast,374.92,2
36CDFAF162E2,58,184000.0,,625,154300.0,36,0.301,6.0,0,1,Rent,Home Improvement,West,582.49,1
A5B715E5E799,50,39200.0,,658,33900.0,24,0.181,3.0,0,0,Rent,Business,Southeast,1890.02,1
F95FB76222AF,32,42200.0,5.2,641,70300.0,60,0.211,6.0,1,1,Rent,Home Improvement,Northeast,1317.85,2
07D43EFCE747,26,54800.0,17.1,835,82900.0,48,0.221,,2,1,Mortgage,Education,Southeast,747.67,1
DC416AA17818,48,81400.0,19.9,719,70100.0,60,0.302,5.0,0,1,Own,Debt Consolidation,Southwest,3294.41,1
9A0C471D9A86,60,85800.0,0.7,735,40900.0,24,0.267,6.0,0,1,Own,Debt Consolidation,Midwest,1094.62,0
E99EE4BCA20A,42,123600.0,7.6,750,43200.0,60,0.32,8.0,1,1,Mortgage,Debt Consolidation,Midwest,1774.24,0
1C60E44E5690,24,52300.0,13.2,671,75600.0,60,0.18,6.0,1,1,Rent,Home Improvement,Northeast,645.19,0
B691545D0D02,67,65000.0,20.4,649,37700.0,60,0.278,4.0,0,0,Rent,Debt Consolidation,Southeast,2935.97,1
EB17807C1E91,48,23200.0,0.0,711,45400.0,24,0.402,3.0,1,0,Rent,Business,Southwest,331.45,2
472DA0AF5253,44,30100.0,,659,44100.0,24,0.345,5.0,0,0,Mortgage,Business,West,964.54,2
A488E68A3E4B,28,51500.0,0.0,684,15800.0,36,0.193,2.0,0,1,Rent,Debt Consolidation,Southeast,662.35,0
797A82810808,42,66000.0,16.1,759,63600.0,60,0.34,5.0,1,0,Rent,Debt Consolidation,West,2009.5,0
57A3413D14FC,50,52800.0,10.0,694,48800.0,24,0.104,7.0,0,1,Mortgage,Debt Consolidation,Northeast,408.56,0
01348A81DEEF,48,72300.0,18.2,731,37300.0,60,0.091,3.0,2,0,Rent,Business,West,1291.04,0
57CE50276FDF,34,52500.0,8.1,754,28600.0,48,0.208,5.0,0,0,Mortgage,Debt Consolidation,Midwest,725.91,0
EB8007941444,41,47600.0,8.2,532,129900.0,24,0.161,6.0,0,0,Rent,Education,West,1265.77,2
DB94CA165217,35,202800.0,12.9,542,78500.0,60,0.382,4.0,0,0,Own,Education,Southeast,309.26,2
5668C866B54D,62,46900.0,10.6,585,36500.0,24,0.133,6.0,0,1,Rent,Debt Consolidation,West,1696.86,1
61D8638E68F7,53,94500.0,5.8,509,96200.0,12,0.098,5.0,2,0,Rent,Home Improvement,West,0.0,1
6B13550EE99B,36,26400.0,17.0,587,42400.0,24,0.07,6.0,0,1,Rent,Debt Consolidation,West,1588.55,2
65C2EF53662D,28,58000.0,18.9,836,41300.0,36,0.224,7.0,5,1,Mortgage,Debt Consolidation,Midwest,2389.31,1
D323EC87192D,45,37400.0,12.6,719,69000.0,36,0.13,4.0,0,0,Rent,Debt Consolidation,Southwest,2136.08,2
31D98CF5F2AC,36,161000.0,21.1,739,121100.0,24,0.179,4.0,1,1,Rent,Home Improvement,Midwest,2014.82,0
E10BB90B8F7D,37,39900.0,21.8,705,51800.0,36,0.148,,0,0,Own,Home Improvement,Midwest,0.0,0
54862FC60B30,28,53300.0,5.2,703,44500.0,36,0.205,7.0,3,0,Own,Home Improvement,Southeast,248.14,1
11D5D8CDEE0A,30,34400.0,,736,54400.0,36,0.098,8.0,1,1,Own,Debt Consolidation,West,868.26,1
F4705DC5F059,44,33300.0,13.0,711,55600.0,60,0.142,2.0,1,1,Rent,Education,Southwest,1307.1,2
D058B95C294C,39,52000.0,,750,39100.0,60,0.258,5.0,1,0,Own,Other,West,1632.78,0
C8B04342D1A7,72,66100.0,10.8,555,56100.0,36,0.219,8.0,0,0,Mortgage,Education,Midwest,1739.8,1
6CC802884AAB,49,96900.0,8.9,750,95900.0,36,0.224,6.0,1,0,Rent,Debt Consolidation,Southeast,316.2,0
3EDD5C34489D,28,39400.0,4.0,785,27900.0,60,0.356,4.0,0,0,Mortgage,Home Improvement,Northeast,2661.19,0
FFFA15AB0245,24,39000.0,11.9,562,22200.0,24,0.095,4.0,0,1,Mortgage,Business,West,1399.56,2
292C716D8DBE,47,109800.0,2.4,653,42800.0,60,0.331,3.0,3,1,Rent,Debt Consolidation,Northeast,2574.97,2
7282286BB316,37,130200.0,0.0,670,61700.0,24,0.114,3.0,3,0,Mortgage,Other,Northeast,1819.45,1
403934EE5E1A,58,51700.0,0.0,665,53400.0,48,0.172,6.0,1,1,Own,Debt Consolidation,Southwest,2534.27,1
D60B7FD965E7,45,70000.0,0.0,682,35400.0,12,0.134,3.0,5,1,Rent,Business,Southeast,958.49,1
95D6756ED02D,18,135700.0,0.2,787,101700.0,24,0.168,4.0,1,0,Own,Business,Southwest,419.49,0
ACDCE0D1F89A,30,232500.0,10.1,801,42700.0,60,0.364,3.0,1,1,Rent,Education,West,1709.6,0
FDB31AAEA877,34,68200.0,12.5,655,18200.0,36,0.202,7.0,0,0,Rent,Debt Consolidation,West,1605.57,0
C807DC22A122,47,82000.0,5.1,493,67000.0,48,0.184,5.0,0,0,Own,Business,West,2141.6,2
84A4C150DB88,29,58300.0,14.7,575,160000.0,60,0.094,6.0,0,0,Rent,Other,Southwest,2681.22,2
7B5845946274,44,24000.0,12.4,816,31100.0,12,0.127,5.0,0,0,Rent,Education,West,1846.51,0
D49BDFDBA23F,26,65600.0,,578,43000.0,24,0.072,3.0,1,1,Rent,Debt Consolidation,Midwest,936.96,2
834806234B40,42,115200.0,2.2,561,51500.0,60,0.338,5.0,4,1,Mortgage,Education,Midwest,1961.31,2
580169804A20,46,35800.0,19.7,675,23300.0,36,0.2,4.0,7,0,Rent,Home Improvement,Southeast,2500.05,2
6FFE830DEF2A,60,19500.0,5.7,664,37000.0,60,0.312,3.0,3,1,Own,Debt Consolidation,Southeast,1237.28,2
8782D7B79203,45,75000.0,23.8,544,107100.0,60,0.34,2.0,1,0,Rent,Home Improvement,Southeast,2602.68,2
CE7491A41BCB,32,20600.0,0.0,706,15600.0,48,0.324,5.0,9,0,Rent,Other,Northeast,1286.62,2
20AB670B4A8E,60,22800.0,7.8,622,80000.0,12,0.121,2.0,4,1,Mortgage,Education,Northeast,2648.98,2
1500E9727AF8,40,22000.0,0.0,763,61100.0,60,0.203,,0,1,Own,Other,Southwest,2511.88,1
85BD42ED27D5,51,18000.0,0.0,590,22500.0,48,0.452,5.0,0,1,Rent,Debt Consolidation,Southeast,1237.25,2
14B94F0D9F59,35,96900.0,4.3,713,94900.0,60,0.253,3.0,0,1,Own,Business,Southwest,2596.77,0
FBC1F2A2B669,43,58500.0,15.5,576,22800.0,60,0.347,6.0,0,0,Rent,Business,Southeast,1108.16,2
8ADCC6B4285A,32,167900.0,4.6,760,247300.0,60,0.273,5.0,0,0,Own,Business,Midwest,897.42,0
FA6D2036FE6C,46,81200.0,14.4,583,37900.0,24,0.218,4.0,0,0,Rent,Home Improvement,West,1660.04,0
0826BB1CD09F,52,168300.0,2.7,641,97000.0,36,0.129,3.0,0,1,Mortgage,Other,Northeast,1939.46,0
F01153CB42E2,36,38000.0,20.5,677,26700.0,24,0.14,4.0,0,0,Own,Business,Southeast,1941.95,2
93E8DA804D63,35,66100.0,3.1,781,100300.0,36,0.2,5.0,0,0,Own,Debt Consolidation,Northeast,1034.69,1
99EA262B7459,46,26900.0,21.5,613,20700.0,60,0.135,7.0,0,0,Mortgage,Education,West,86.69,0
53ACA3605BC5,32,46500.0,10.1,676,33300.0,24,0.162,2.0,0,1,Rent,Debt Consolidation,Southwest,1153.95,0
64A9EFC1A510,24,119300.0,1.4,633,59600.0,24,0.246,4.0,4,1,Rent,Home Improvement,Southwest,612.2,1
A38B554A6E94,46,53000.0,2.8,602,55700.0,36,0.129,9.0,3,0,Own,Debt Consolidation,Southwest,697.81,1
9B1E1AC90422,41,47600.0,12.8,669,70200.0,36,0.299,5.0,3,1,Mortgage,Business,Southwest,1232.93,1
0CE942199BC5,40,53500.0,0.6,596,46600.0,48,0.234,4.0,5,1,Rent,Business,Southwest,1972.14,2
4E3806F761C8,48,58600.0,11.9,662,36300.0,48,0.091,8.0,0,0,Mortgage,Debt Consolidation,Midwest,1619.97,0
ED8DD9FBEB24,50,58700.0,3.9,705,75300.0,36,0.083,5.0,0,1,Rent,Home Improvement,Midwest,2425.35,1
7E6E2C205C53,40,112800.0,1.0,749,68900.0,36,0.16,10.0,0,0,Rent,Education,Southwest,1864.25,0
C4E9084C179D,29,36400.0,2.9,784,25900.0,60,0.355,4.0,1,0,Mortgage,Debt Consolidation,Southeast,65.9,0
BF325082E63E,34,48400.0,0.0,820,39200.0,60,0.085,7.0,2,1,Own,Home Improvement,Midwest,1348.69,0
90062A8E7375,49,57200.0,10.6,679,53400.0,36,0.117,4.0,1,1,Own,Education,Southeast,403.26,0
00AABAC94938,44,33000.0,11.2,691,18200.0,12,0.317,2.0,0,1,Mortgage,Home Improvement,West,1416.48,2
F6722A770FC1,35,42400.0,3.5,634,28200.0,60,0.164,4.0,1,1,Rent,Business,Northeast,1460.5,1
82C1E0A0BF15,33,82600.0,3.2,735,52600.0,24,0.312,2.0,0,0,Mortgage,Debt Consolidation,Southeast,1565.38,0
FE5188FA26DA,49,34400.0,0.0,692,29200.0,60,0.237,1.0,0,1,Rent,Home Improvement,Southwest,678.39,0
145029DA8959,39,249100.0,4.4,815,55800.0,24,0.074,2.0,1,1,Own,Debt Consolidation,Northeast,1972.48,0
211C63A14205,51,133300.0,13.1,720,178100.0,24,0.103,6.0,0,0,Own,Debt Consolidation,Southwest,1488.18,0
E9682B0A088A,53,59700.0,3.8,624,60200.0,60,0.185,4.0,3,1,Mortgage,Debt Consolidation,Southeast,2912.39,2
5B88425898BB,38,74400.0,11.4,741,44400.0,36,0.383,,0,0,Own,Debt Consolidation,West,1065.46,0
30B3EAD78CAA,53,82800.0,14.1,629,112900.0,60,0.134,4.0,2,0,Rent,Education,Midwest,1269.12,0
1B125DB02D07,44,73700.0,0.0,597,81500.0,48,0.057,,1,0,Own,Home Improvement,Southeast,1010.26,0
DECFA9EAE24F,45,57100.0,,681,42300.0,36,0.072,6.0,1,0,Mortgage,Education,West,3338.39,1
